id,firstname,lastname,full_name,birthday,age,weight,height,foot,club,national_team,country_of_birth,city_of_birth,position,role,status,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,matches_played,total_shots,accurate_shots,shot_accuracy,goals,shot_conversion,penalties_taken,penalties_scored,penalty_conversion,total_passes,accurate_passes,pass_accuracy,key_passes,assists,run_attempts_with_ball,successful_runs_with_ball,perc_successful_runs_with_ball,crosses,dribbles,free_kick_shots,free_kick_crosses,aerial_duels,aerial_duels_won,perc_aerial_duels_won,ground_defensive_duels_won,loose_ball_duels,loose_balls_won,perc_loose_balls_won,sliding_tackles,interceptions,clearances,blocks,possession_regained,own_goals,gk_balls_attacked,gk_save_attempts,gk_successful_save_attempts,perc_gk_save_success,cluster,top_knn_ids
7853,kieran,gibbs,kieran gibbs,1989-09-26,27,70,181,left,west bromwich albion fc,,England,London,DF,LB,Active,,14000000.0,,GROW,https://img.a.transfermarkt.technology/portrait/header/44792-1678565593.jpg?lm=1,33.0,8.0,1.0,12.5%,0.0,0.0%,0.0,0.0,0.0%,1063.0,818.0,77.0%,6.0,1.0,16.0,16.0,100.0%,30.0,32.0,0.0,1.0,89.0,37.0,41.6%,40.0,64.0,34.0,53.1%,21.0,173.0,0.0,11.0,197.0,0.0,0.0,0.0,0.0,0.0%,9,[143566 143566 143566 143566  70451 393284 120717   3534  22185  93000]
8049,chung-yong,lee,chung-yong lee,1988-07-02,28,69,180,right,,,"Korea, South",Seoul,MD,RW,Active,500000.0,7500000.0,,ML-Players,https://img.a.transfermarkt.technology/portrait/header/81801-1564653716.jpg?lm=1,7.0,1.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,72.0,54.0,75.0%,0.0,0.0,1.0,1.0,100.0%,0.0,0.0,0.0,0.0,6.0,3.0,50.0%,2.0,5.0,1.0,20.0%,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0%,18,[285509 397098    120 343729  26665 213387 255320 239298 412701  15278]
58978,geoff,cameron,geoff cameron,1985-07-11,31,84,191,right,,,United States,"Attleboro, Massachusetts",DF,DM,Active,,5000000.0,,CMG Sports,https://img.a.transfermarkt.technology/portrait/header/31642-1646524546.png?lm=1,20.0,3.0,1.0,33.3%,0.0,0.0%,0.0,0.0,0.0%,480.0,371.0,77.3%,0.0,0.0,2.0,2.0,100.0%,2.0,13.0,0.0,0.0,83.0,48.0,57.8%,35.0,46.0,25.0,54.3%,8.0,103.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0%,7,[ 25589 376362   3642   3531  15952  14923 370224  15012  25710 171283]
8726,asmir,begovic,asmir begovic,1987-06-20,29,101,199,right,afc bournemouth,,Jugoslawien (SFR),Trebinje,GK,GK,Active,1000000.0,13000000.0,2023-06-30 00:00:00,Mondial,https://img.a.transfermarkt.technology/portrait/header/33873-1520608555.jpg?lm=1,38.0,0.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,612.0,507.0,82.8%,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,22.0,19.0,86.4%,1.0,9.0,7.0,77.8%,1.0,73.0,0.0,0.0,74.0,0.0,75.0,189.0,128.0,67.7%,2,[  3429  15795  21468 135747  20832   8094   8480  86319  20633  49968]
8143,morgan,schneiderlin,morgan schneiderlin,1989-11-08,27,75,185,right,everton fc,,France,Strasbourg,MD,DM,Active,1500000.0,30000000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/56818-1664978433.jpg?lm=1,30.0,5.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,1074.0,926.0,86.2%,0.0,0.0,2.0,2.0,100.0%,2.0,10.0,0.0,1.0,87.0,46.0,52.9%,46.0,109.0,50.0,45.9%,37.0,152.0,0.0,2.0,192.0,0.0,0.0,0.0,0.0,0.0%,1,[217031 274344    625 141172 241676 413737  90268 255738  20815   3441]
64966,markus,suttner,markus suttner,1987-04-16,29,73,179,left,brighton & hove albion fc,,Austria,Hollabrunn,DF,LB,Active,,3000000.0,,,https://img.a.transfermarkt.technology/portrait/header/31514-1629733541.png?lm=1,14.0,2.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,466.0,356.0,76.4%,4.0,0.0,6.0,6.0,100.0%,12.0,4.0,0.0,4.0,28.0,13.0,46.4%,28.0,19.0,7.0,36.8%,15.0,65.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0%,6,[  6513 134420  25625   7915  14745 189821  70981  27958 101555  26373]
9123,ashley,barnes,ashley barnes,1989-10-30,27,76,186,right,burnley fc,,England,Dunkerton,FW,CF,Active,1000000.0,10000000.0,2023-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/63200-1516038061.jpg?lm=1,36.0,55.0,21.0,38.2%,9.0,16.4%,0.0,0.0,0.0%,409.0,277.0,67.7%,4.0,0.0,5.0,5.0,100.0%,5.0,23.0,0.0,0.0,371.0,87.0,23.5%,13.0,240.0,83.0,34.6%,10.0,48.0,0.0,11.0,71.0,0.0,0.0,0.0,0.0,0.0%,10,[  3874   3577  22933  69513  38377 293687 214654   8384   3327   8747]
25865,bakary,sako,bakary sako,1988-04-26,28,90,184,left,west bromwich albion fc,,France,Ivry-sur-Seine,MD,LW,Active,200000.0,8000000.0,2023-06-30 00:00:00,Sport Cover,https://img.a.transfermarkt.technology/portrait/header/46791-1548680697.jpg?lm=1,16.0,15.0,6.0,40.0%,3.0,20.0%,0.0,0.0,0.0%,127.0,87.0,68.5%,3.0,0.0,11.0,9.0,81.8%,8.0,14.0,0.0,0.0,32.0,8.0,25.0%,2.0,28.0,7.0,25.0%,0.0,5.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0%,5,[ 21025 350992 278513 447205   9179 245807 349687  20441    261 335634]
25867,pierre-emerick,aubameyang,pierre-emerick aubameyang,1989-06-18,27,80,187,right,arsenal fc,,France,Laval,FW,CF,Active,7000000.0,75000000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/58864-1676029326.png?lm=1,29.0,73.0,40.0,54.8%,19.0,26.0%,6.0,4.0,66.7%,600.0,440.0,73.3%,7.0,7.0,15.0,14.0,93.3%,16.0,29.0,0.0,0.0,107.0,37.0,34.6%,11.0,82.0,24.0,29.3%,2.0,52.0,0.0,23.0,77.0,0.0,0.0,0.0,0.0,0.0%,4,[ 20479   8717 206314   8326  14817  21384  21174   3322   3682  12829]
7855,laurent,koscielny,laurent koscielny,1985-09-10,31,75,186,right,arsenal fc,,France,Tulle,DF,CB,Active,,22000000.0,,,https://img.a.transfermarkt.technology/portrait/header/76277-1518796128.jpg?lm=1,32.0,12.0,2.0,16.7%,2.0,16.7%,0.0,0.0,0.0%,1995.0,1830.0,91.7%,4.0,0.0,2.0,2.0,100.0%,3.0,11.0,0.0,0.0,198.0,118.0,59.6%,74.0,105.0,73.0,69.5%,21.0,223.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0%,17,[340646   9277  50007   8242   8731  20612  25854  25393  20583  21528]
25798,etienne,capoue,etienne capoue,1988-07-11,28,87,190,right,watford fc,,France,Niort,MD,DM,Active,3000000.0,13000000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/63494-1455120745.jpg?lm=1,23.0,23.0,4.0,17.4%,1.0,4.3%,0.0,0.0,0.0%,829.0,712.0,85.9%,5.0,0.0,2.0,1.0,50.0%,2.0,17.0,0.0,4.0,77.0,43.0,55.8%,43.0,51.0,21.0,41.2%,21.0,115.0,0.0,11.0,137.0,0.0,0.0,0.0,0.0,0.0%,1,[ 14802 375001 253333 212644   3866   8314 395114  20620 134294 413582]
173,rajiv,van la parra,rajiv van la parra,1991-06-04,25,72,181,right,huddersfield town fc,,Netherlands,Rotterdam,MD,LW,Active,300000.0,4000000.0,2023-06-30 00:00:00,PowerHause SG,https://img.a.transfermarkt.technology/portrait/header/77001-1617110061.jpg?lm=1,33.0,40.0,14.0,35.0%,2.0,5.0%,1.0,1.0,100.0%,690.0,520.0,75.4%,6.0,0.0,55.0,51.0,92.7%,16.0,96.0,0.0,0.0,56.0,18.0,32.1%,34.0,95.0,30.0,31.6%,16.0,76.0,0.0,40.0,106.0,0.0,0.0,0.0,0.0,0.0%,4,[ 20751   3423 334552  20561   3645   3293   4513   8625   8945  14706]
105338,henrikh,mkhitaryan,henrikh mkhitaryan,1989-01-21,27,75,177,right,arsenal fc,,UdSSR,Yerevan,MD,AM,Active,6000000.0,37000000.0,2024-06-30 00:00:00,Rafaela Pimenta,https://img.a.transfermarkt.technology/portrait/header/55735-1664973670.jpg?lm=1,26.0,33.0,14.0,42.4%,3.0,9.1%,0.0,0.0,0.0%,967.0,787.0,81.4%,8.0,9.0,32.0,31.0,96.9%,14.0,46.0,0.0,2.0,48.0,17.0,35.4%,16.0,63.0,14.0,22.2%,5.0,64.0,0.0,17.0,86.0,0.0,0.0,0.0,0.0,0.0%,3,[  3420 256084  15456 263614   9419  25950  43196   7868 372752 230020]
25415,jeremy,pied,jeremy pied,1989-02-23,27,69,173,right,lille osc metropole,,France,Grenoble,DF,RB,Active,200000.0,3500000.0,,,https://img.a.transfermarkt.technology/portrait/header/60583-1599420715.jpg?lm=1,2.0,2.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,103.0,81.0,78.6%,1.0,1.0,5.0,5.0,100.0%,3.0,3.0,0.0,0.0,3.0,3.0,100.0%,6.0,6.0,2.0,33.3%,4.0,12.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0%,16,[391643  15019 250899 404285  14904   4326   3806     45 286382 448210]
5281,allan-romeo,nyom,allan-romeo nyom,1988-05-10,28,80,189,right,cd leganes,,France,Neuilly-sur-Seine,DF,RB,Active,1000000.0,5000000.0,2024-06-30 00:00:00,JV SPORTS SL,https://img.a.transfermarkt.technology/portrait/header/111508-1541162382.jpg?lm=1,29.0,3.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,829.0,636.0,76.7%,5.0,1.0,12.0,12.0,100.0%,37.0,25.0,0.0,0.0,48.0,22.0,45.8%,51.0,61.0,30.0,49.2%,14.0,109.0,0.0,15.0,127.0,0.0,0.0,0.0,0.0,0.0%,13,[ 22313  15276  21469 230862  20465   3270 135903  15775   7920  69409]
8142,jason,puncheon,jason puncheon,1986-06-26,30,71,173,left,crystal palace fc,,England,London,MD,CM,Active,300000.0,5500000.0,,Wasserman,https://img.a.transfermarkt.technology/portrait/header/47995-1543493752.jpg?lm=1,10.0,8.0,2.0,25.0%,0.0,0.0%,0.0,0.0,0.0%,228.0,199.0,87.3%,0.0,0.0,1.0,1.0,100.0%,1.0,1.0,0.0,2.0,16.0,5.0,31.2%,7.0,26.0,12.0,46.2%,5.0,19.0,0.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0%,18,[ 15225 209014   3736 366760 356908   3448   3349 276920  20812 346908]
8686,hal,robson-kanu,hal robson-kanu,1989-05-21,27,83,183,left,west bromwich albion fc,,England,London,FW,CF,Active,,3000000.0,,,https://img.a.transfermarkt.technology/portrait/header/65976-1464944267.jpg?lm=1,26.0,22.0,11.0,50.0%,4.0,18.2%,0.0,0.0,0.0%,210.0,140.0,66.7%,5.0,0.0,3.0,3.0,100.0%,6.0,31.0,0.0,0.0,105.0,31.0,29.5%,8.0,76.0,21.0,27.6%,3.0,23.0,0.0,12.0,52.0,0.0,0.0,0.0,0.0,0.0%,10,[ 21861 282772  15200  51013  32636  20661  14763   5481    151  10663]
8623,james,mcarthur,james mcarthur,1987-10-07,29,64,178,right,crystal palace fc,,Scotland,Glasgow,MD,CM,Active,700000.0,7000000.0,2023-06-30 00:00:00,StormSportsX,https://img.a.transfermarkt.technology/portrait/header/41416-1520609216.jpg?lm=1,33.0,29.0,10.0,34.5%,5.0,17.2%,0.0,0.0,0.0%,1020.0,852.0,83.5%,2.0,1.0,12.0,10.0,83.3%,4.0,18.0,0.0,0.0,109.0,38.0,34.9%,57.0,108.0,38.0,35.2%,9.0,133.0,0.0,15.0,154.0,0.0,0.0,0.0,0.0,0.0%,1,[ 26314 135561  20402 230895  21383  20414   8285  14905 339789  14838]
8624,james,mccarthy,james mccarthy,1990-11-12,26,72,180,right,everton fc,,Scotland,Glasgow,MD,CM,Active,1200000.0,17000000.0,2025-05-31 00:00:00,StormSportsX,https://img.a.transfermarkt.technology/portrait/header/45333-1464869334.jpg?lm=1,8.0,1.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,180.0,146.0,81.1%,0.0,0.0,0.0,0.0,0.0%,1.0,1.0,0.0,1.0,16.0,5.0,31.2%,8.0,27.0,13.0,48.1%,7.0,40.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0%,19,[472696 139080 399564 139075 282445  15050   8745 279570 286404 365707]
8488,wes,morgan,wes morgan,1984-01-21,32,101,186,right,leicester city fc,,England,Nottingham,DF,CB,Active,,3500000.0,,,https://img.a.transfermarkt.technology/portrait/header/10003-1405438663.jpg?lm=1,32.0,12.0,3.0,25.0%,0.0,0.0%,0.0,0.0,0.0%,876.0,748.0,85.4%,0.0,0.0,3.0,3.0,100.0%,0.0,6.0,0.0,0.0,193.0,107.0,55.4%,50.0,91.0,56.0,61.5%,10.0,182.0,0.0,1.0,192.0,0.0,0.0,0.0,0.0,0.0%,17,[257762  21164  15178   3695  49856    159   8833    703  70507   3309]
77541,angel,rangel zaragoza,angel rangel zaragoza,1982-10-28,34,82,180,right,,,Spain,Sant Carles de la Ràpita,DF,RB,Active,,3500000.0,,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/s_66550_2288_2013_09_27_1.jpg?lm=1,4.0,0.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,96.0,83.0,86.5%,0.0,0.0,3.0,3.0,100.0%,2.0,0.0,0.0,0.0,8.0,2.0,25.0%,3.0,9.0,4.0,44.4%,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0%,16,[116166 386197   5327 275497  70136  70136 279560  38075 345740 499295]
8066,ben,hamer,ben hamer,1987-11-20,29,78,193,right,huddersfield town fc,,England,Taunton,GK,GK,Active,250000.0,750000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/67283-1407315672.jpg?lm=1,4.0,0.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,54.0,45.0,83.3%,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,2.0,2.0,100.0%,0.0,1.0,1.0,100.0%,1.0,5.0,0.0,0.0,6.0,0.0,3.0,15.0,8.0,53.3%,2,[  4476 285491   7848  26046  26245 239288   3519 408052   8391   8303]
9293,marc,pugh,marc pugh,1987-04-02,29,72,180,right,afc bournemouth,,England,Bacup,MD,LW,Active,,2000000.0,,GA SPORTS AGENCY,https://img.a.transfermarkt.technology/portrait/header/36939-1477038889.jpg?lm=1,20.0,19.0,5.0,26.3%,0.0,0.0%,0.0,0.0,0.0%,492.0,390.0,79.3%,3.0,0.0,4.0,4.0,100.0%,9.0,24.0,0.0,0.0,29.0,8.0,27.6%,6.0,36.0,12.0,33.3%,3.0,39.0,0.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0%,15,[  4343   3599  25514   4362   6684  70121 265807 531655 239295 447223]
9414,matt,phillips,matt phillips,1991-03-13,25,75,185,right,west bromwich albion fc,,England,Aylesbury,MD,RW,Active,1000000.0,9000000.0,2024-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/77274-1520417459.jpg?lm=1,30.0,25.0,8.0,32.0%,2.0,8.0%,0.0,0.0,0.0%,579.0,391.0,67.5%,12.0,2.0,27.0,23.0,85.2%,37.0,63.0,0.0,6.0,82.0,32.0,39.0%,15.0,55.0,15.0,27.3%,8.0,87.0,0.0,29.0,105.0,0.0,0.0,0.0,0.0,0.0%,13,[ 22889   3474 127534 217872 112366  25638 279555 272338   8516  25791]
8416,glenn,murray,glenn murray,1983-09-25,33,84,185,right,brighton & hove albion fc,,England,Maryport,FW,CF,Active,,4000000.0,,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/45693-1520605455.jpg?lm=1,35.0,44.0,20.0,45.5%,8.0,18.2%,6.0,4.0,66.7%,529.0,353.0,66.7%,6.0,0.0,3.0,3.0,100.0%,0.0,10.0,0.0,0.0,335.0,116.0,34.6%,15.0,233.0,90.0,38.6%,15.0,47.0,0.0,11.0,97.0,0.0,0.0,0.0,0.0,0.0%,4,[ 25605  15004 228902   3605  14705   3503   3714   3290   5400   8903]
8285,jake,livermore,jake livermore,1989-11-14,27,76,181,right,west bromwich albion fc,,England,London,MD,DM,Active,900000.0,9000000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/61832-1490364126.jpg?lm=1,34.0,15.0,4.0,26.7%,2.0,13.3%,0.0,0.0,0.0%,1072.0,872.0,81.3%,7.0,2.0,6.0,5.0,83.3%,8.0,17.0,0.0,0.0,68.0,28.0,41.2%,49.0,108.0,53.0,49.1%,25.0,127.0,0.0,9.0,158.0,0.0,0.0,0.0,0.0,0.0%,1,[ 14905  20414 339789  14838  20402  15781  21383  28866  20475  30427]
8566,sam,baldock,sam baldock,1989-03-15,27,67,170,right,,,England,Buckingham,FW,CF,Active,150000.0,3000000.0,2024-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/67211-1544623122.jpg?lm=1,1.0,0.0,0.0,0.0%,0.0,0.0%,0.0,0.0,0.0%,4.0,2.0,50.0%,0.0,0.0,0.0,0.0,0.0%,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,1.0,0.0,0.0%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0,[267134  53562 399599   6914  25575 257752  79320   8752  69610 167119]
8086,dale,stephens,dale stephens,1989-12-12,27,71,185,right,brighton & hove albion fc,,England,Bolton,MD,CM,Active,,6000000.0,,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/49755-1473150552.jpg?lm=1,36.0,19.0,3.0,15.8%,0.0,0.0%,0.0,0.0,0.0%,1715.0,1483.0,86.5%,1.0,3.0,4.0,4.0,100.0%,3.0,15.0,0.0,0.0,60.0,28.0,46.7%,59.0,104.0,49.0,47.1%,25.0,225.0,0.0,7.0,255.0,0.0,0.0,0.0,0.0,0.0%,1,[  4013 342743  21564  22162 217874   8897   8125 366401 302799  25492]
9279,simon,francis,simon francis,1985-02-16,31,90,191,right,afc bournemouth,,England,Nottingham,DF,RB,Active,,2500000.0,,,https://img.a.transfermarkt.technology/portrait/header/13573-1445429827.jpg?lm=1,32.0,8.0,1.0,12.5%,0.0,0.0%,0.0,0.0,0.0%,1535.0,1204.0,78.4%,11.0,1.0,9.0,9.0,100.0%,41.0,14.0,0.0,1.0,262.0,158.0,60.3%,44.0,92.0,39.0,42.4%,16.0,206.0,0.0,8.0,224.0,0.0,0.0,0.0,0.0,0.0%,13,[228963   8313    254   8336  28908  94695 341973  82340  14798  21001]
8582,aaron,cresswell,aaron cresswell,1989-12-15,27,66,170,left,west ham united fc,,England,Liverpool,DF,LB,Active,2500000.0,12000000.0,2023-06-30 00:00:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/92571-1467723523.jpg?lm=1,36.0,14.0,3.0,21.4%,0.0,0.0%,0.0,0.0,0.0%,1350.0,1049.0,77.7%,5.0,7.0,18.0,17.0,94.4%,31.0,13.0,3.0,20.0,117.0,57.0,48.7%,38.0,61.0,36.0,59.0%,7.0,158.0,0.0,23.0,168.0,0.0,0.0,0.0,0.0,0.0%,9,[ 21842  20436  15125  40301 221411  51217   3269 116269   3310   7885]
8903,troy,deeney,troy deeney,1988-06-29,28,90,183,right,watford fc,,England,Birmingham,FW,CF,Active,600000.0,11000000.0,2023-06-30 00:00:00,Pinnacle Sports,https://img.a.transfermarkt.technology/portrait/header/65477-1467382766.jpg?lm=1,29.0,26.0,11.0,42.3%,2.0,7.7%,5.0,3.0,60.0%,400.0,268.0,67.0%,3.0,2.0,1.0,1.0,100.0%,2.0,8.0,0.0,0.0,374.0,145.0,38.8%,18.0,126.0,43.0,34.1%,16.0,34.0,0.0,8.0,72.0,0.0,0.0,0.0,0.0,0.0%,4,[ 27354  38031   3290  25512 115933   3503  14705  21438 228902   5400]
7967,jonjo,shelvey,jonjo shelvey,1992-02-27,24,83,184,right,newcastle united fc,,England,Romford,MD,CM,Active,7000000.0,18000000.0,2025-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/71292-1544619952.jpg?lm=1,30.0,35.0,9.0,25.7%,1.0,2.9%,0.0,0.0,0.0%,1267.0,982.0,77.5%,9.0,1.0,10.0,8.0,80.0%,15.0,22.0,0.0,22.0,34.0,17.0,50.0%,25.0,75.0,33.0,44.0%,24.0,116.0,0.0,18.0,143.0,0.0,0.0,0.0,0.0,0.0%,1,[167641 257750  21507 131959 214062 209117   3803  15937   3470  25829]
38031,christian,benteke liolo,christian benteke liolo,1990-12-03,26,83,190,right,crystal palace fc,,Zaire,Kinshasa,FW,CF,Active,3000000.0,35000000.0,2024-12-31 00:00:00,MLA Management,https://img.a.transfermarkt.technology/portrait/header/50201-1678029833.jpg?lm=1,33.0,54.0,20.0,37.0%,2.0,3.7%,2.0,1.0,50.0%,410.0,298.0,72.7%,6.0,4.0,6.0,6.0,100.0%,0.0,25.0,0.0,0.0,500.0,264.0,52.8%,13.0,181.0,55.0,30.4%,7.0,54.0,0.0,9.0,87.0,0.0,0.0,0.0,0.0,0.0%,4,[  8903  25512  27354 115933   3290   3503  14705 228902   8416  25605]
61967,victor,wanyama,victor wanyama,1991-06-25,25,87,184,right,tottenham hotspur fc,,Kenya,Nairobi,MD,DM,Active,3500000.0,30000000.0,2024-12-31 00:00:00,CCC,https://img.a.transfermarkt.technology/portrait/header/77760-1678564856.jpg?lm=1,18.0,12.0,3.0,25.0%,1.0,8.3%,0.0,0.0,0.0%,593.0,534.0,90.1%,0.0,0.0,2.0,2.0,100.0%,0.0,9.0,0.0,0.0,37.0,16.0,43.2%,27.0,44.0,20.0,45.5%,6.0,45.0,0.0,3.0,51.0,0.0,0.0,0.0,0.0,0.0%,14,[  3595   3704 361807   4365  25405 471348 228983   8925  20403  20685]
192748,matty,james,matty james,1991-07-22,25,86,181,right,leicester city fc,,England,Bacup,MD,CM,Active,900000.0,2500000.0,2024-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/73522-1406794767.jpg?lm=1,13.0,8.0,2.0,25.0%,0.0,0.0%,0.0,0.0,0.0%,420.0,356.0,84.8%,1.0,0.0,1.0,1.0,100.0%,0.0,12.0,0.0,0.0,36.0,20.0,55.6%,13.0,42.0,13.0,31.0%,6.0,59.0,0.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0%,14,[ 14785 488750 282448 256706 112459  21148 331923  20470   8495 221376]
14796,chris,lowe,chris lowe,1989-04-16,27,63,173,left,huddersfield town fc,,East Germany (GDR),Plauen,DF,LB,Active,200000.0,2000000.0,2024-06-30 00:00:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/55125-1672747507.png?lm=1,23.0,5.0,2.0,40.0%,0.0,0.0%,0.0,0.0,0.0%,662.0,479.0,72.4%,1.0,0.0,14.0,14.0,100.0%,12.0,4.0,0.0,4.0,31.0,15.0,48.4%,18.0,41.0,18.0,43.9%,21.0,93.0,0.0,10.0,114.0,0.0,0.0,0.0,0.0,0.0%,9,[286917 278007   3408 296341 295176   3667  25846 134540   3434 135901]
15823,daniel,williams,daniel williams,1989-03-08,27,76,182,right,huddersfield town fc,,Germany,Karlsruhe,MD,DM,Active,,2800000.0,,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/38383-1520606519.jpg?lm=1,19.0,11.0,2.0,18.2%,0.0,0.0%,0.0,0.0,0.0%,409.0,332.0,81.2%,1.0,0.0,12.0,11.0,91.7%,8.0,13.0,0.0,0.0,36.0,12.0,33.3%,19.0,46.0,18.0,39.1%,8.0,67.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0%,14,[247222   7888   9283   3317 300669  70123   5290 364005  70403 127928]
3657,tomer,hemed,tomer hemed,1987-05-02,29,80,186,right,,,Israel,Kiryat Tiv'on,FW,CF,Active,250000.0,3500000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/112668-1510913861.jpg?lm=1,16.0,17.0,7.0,41.2%,2.0,11.8%,0.0,0.0,0.0%,161.0,120.0,74.5%,0.0,1.0,2.0,2.0,100.0%,0.0,10.0,0.0,0.0,183.0,67.0,36.6%,5.0,49.0,17.0,34.7%,5.0,21.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0%,10,[ 86239  91519  26381 252589    123   7908   5481  26543  21861 338201]
340,rhu-endly,martina,rhu-endly martina,1989-09-25,27,77,185,right,stoke city fc,,Netherlands,Rotterdam,DF,RB,Active,300000.0,2500000.0,2024-06-30 00:00:00,Soccer4Future,https://img.a.transfermarkt.technology/portrait/header/91251-1418856700.jpg?lm=1,21.0,3.0,1.0,33.3%,0.0,0.0%,0.0,0.0,0.0%,829.0,657.0,79.3%,5.0,2.0,8.0,8.0,100.0%,25.0,5.0,0.0,2.0,74.0,28.0,37.8%,55.0,83.0,33.0,39.8%,11.0,159.0,0.0,5.0,175.0,0.0,0.0,0.0,0.0,0.0%,9,[ 29588 343685   8501  20842  24838  14853  26495 146590 131184 300784]
8620,mohamed,diame,mohamed diame,1987-06-14,29,80,185,right,newcastle united fc,,France,Créteil,MD,CM,Active,200000.0,7500000.0,,M&D Sport Managment,https://img.a.transfermarkt.technology/portrait/header/70950-1547722322.jpg?lm=1,31.0,20.0,7.0,35.0%,2.0,10.0%,0.0,0.0,0.0%,757.0,644.0,85.1%,2.0,0.0,9.0,9.0,100.0%,2.0,36.0,0.0,0.0,141.0,60.0,42.6%,74.0,115.0,42.0,36.5%,10.0,113.0,0.0,9.0,137.0,0.0,0.0,0.0,0.0,0.0%,1,[ 86828  20475  15781 224677  30427 339789  14863  28866  14905  14838]
3577,jose salomon,rondon gimenez,jose salomon rondon gimenez,1989-09-16,27,85,186,right,newcastle united fc,,Venezuela,Caracas,FW,CF,Active,2000000.0,17000000.0,2025-12-31 00:00:00,JM10 SPORT,https://img.a.transfermarkt.technology/portrait/header/80197-1613387915.png?lm=1,36.0,78.0,28.0,35.9%,7.0,9.0%,0.0,0.0,0.0%,673.0,487.0,72.4%,5.0,2.0,9.0,4.0,44.4%,9.0,68.0,0.0,0.0,396.0,139.0,35.1%,17.0,276.0,95.0,34.4%,6.0,70.0,0.0,21.0,133.0,0.0,0.0,0.0,0.0,0.0%,10,[  3874   9123  22933 293687 214654  69513  38377   8384   3327   8747]
4255,jose leonardo,ulloa,jose leonardo ulloa,1986-07-26,30,89,185,right,,,Argentina,General Roca,FW,CF,Active,,8500000.0,,CAPITAL GROUP SM,https://img.a.transfermarkt.technology/portrait/header/54890-1456593762.jpg?lm=1,14.0,3.0,2.0,66.7%,1.0,33.3%,0.0,0.0,0.0%,113.0,93.0,82.3%,0.0,0.0,1.0,0.0,0.0%,0.0,5.0,0.0,0.0,66.0,21.0,31.8%,2.0,41.0,16.0,39.0%,1.0,8.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0%,0,[366546 230687 449985  50461  93331  16609 279571  51689 405608 521939]
